:START_ID,:END_ID,:type,article_id,od
工信厅、商务厅、科技厅、财政厅、税务局,人民政府,在,"808,815",在:工信厅、商务厅、科技厅、财政厅、税务局:人民政府
省发改委、科技厅,工信厅,在,"808,815",在:省发改委、科技厅:工信厅
工信厅、公安厅,工信厅、公安厅、商务厅,在,"808,815",在:工信厅、公安厅:工信厅、公安厅、商务厅
工信厅、公安厅、商务厅,金融,在,"808,815",在:工信厅、公安厅、商务厅:金融
中小企业,小型企业,在,809,在:中小企业:小型企业
府部门,国有企业,在,809,在:府部门:国有企业
账款,属地管理、分级负责、谁主管谁负责”的原则，实行“限时办理制,在,809,在:账款:属地管理、分级负责、谁主管谁负责”的原则，实行“限时办理制
就业,就业补助金,在,810,在:就业:就业补助金
就业去向及其他,就业,在,810,在:就业去向及其他:就业
中小企业,中小企业局关于推荐2019年度国家小型微型企业,在,812,在:中小企业:中小企业局关于推荐2019年度国家小型微型企业
省工信厅、财政厅,创业创新,在,812,在:省工信厅、财政厅:创业创新
平潭综合实验区,小型微型企业,在,812,在:平潭综合实验区:小型微型企业
小型微型企业,附件,在,812,在:小型微型企业:附件
厦门,创业创新,在,812,在:厦门:创业创新
懂民企、爱民企、帮民企,民营经济,在,817,在:懂民企、爱民企、帮民企:民营经济
民营经济,平潭综合实验,在,817,在:民营经济:平潭综合实验
民营企业,福州,在,817,在:民营企业:福州
莆田,莆田67南平128龙岩89宁,在,817,在:莆田:莆田67南平128龙岩89宁
人才,龙头企业,在,817,在:人才:龙头企业
拉一把、扶一把、帮一把,龙头企业,在,817,在:拉一把、扶一把、帮一把:龙头企业
小微企业,信贷,在,817,在:小微企业:信贷
融资、财务、咨询等方面的各项金,融资、财务、咨询等方面的各项金融,在,817,在:融资、财务、咨询等方面的各项金:融资、财务、咨询等方面的各项金融
银行,三个一百,在,817,在:银行:三个一百
三个一百,民营企业,在,817,在:三个一百:民营企业
数字化,数字化智能化,在,818,在:数字化:数字化智能化
数字化智能化,数字经济,在,818,在:数字化智能化:数字经济
省委,省委常委,在,818,在:省委:省委常委
人工智能重点实验室,高校,在,818,在:人工智能重点实验室:高校
厦门,示范基地,在,818,在:厦门:示范基地
数字经济,国字号,在,818,在:数字经济:国字号
工信厅,高校,在,818,在:工信厅:高校
福州,互联网＋不动产登记,在,818,在:福州:互联网＋不动产登记
金服云,金融机构,在,818,在:金服云:金融机构
省住建厅,省住建厅、农业农村厅,在,818,在:省住建厅:省住建厅、农业农村厅
省住建厅、农业农村厅,人民政府,在,818,在:省住建厅、农业农村厅:人民政府
数字经济,产业园区,在,818,在:数字经济:产业园区
福州,数字福建（长乐）产业园,在,818,在:福州:数字福建（长乐）产业园
数字福建（长乐）产业园,福建（安溪）产业园,在,818,在:数字福建（长乐）产业园:福建（安溪）产业园
福建（安溪）产业园,泉州,在,818,在:福建（安溪）产业园:泉州
泉州,数字经济,在,818,在:泉州:数字经济
福州,数据,在,818,在:福州:数据
数据,产业园,在,818,在:数据:产业园
产业园,福州,在,818,在:产业园:福州
福建省,数据交易,在,818,在:福建省:数据交易
数据交易,数据交易体系,在,818,在:数据交易:数据交易体系
十百千万,十百千万”培育工程，推进智能制造试点示范，拓展“智能＋,在,818,在:十百千万:十百千万”培育工程，推进智能制造试点示范，拓展“智能＋
省工信厅,省工信厅、发改委、数字办、通信管理局、商务厅,在,818,在:省工信厅:省工信厅、发改委、数字办、通信管理局、商务厅
九）实施人工智能,双百,在,818,在:九）实施人工智能:双百
省发改委,省发改委、数字办、商务厅,在,818,在:省发改委:省发改委、数字办、商务厅
省发改委、数字办、商务厅,工信厅,在,818,在:省发改委、数字办、商务厅:工信厅
工信厅,工信厅、科技厅、教育厅、民政厅,在,818,在:工信厅:工信厅、科技厅、教育厅、民政厅
工信厅、科技厅、教育厅、民政厅,工信厅、科技厅、教育厅、民政厅、交通运输厅,在,818,在:工信厅、科技厅、教育厅、民政厅:工信厅、科技厅、教育厅、民政厅、交通运输厅
省发改委,省发改委、数字办、工信厅,在,818,在:省发改委:省发改委、数字办、工信厅
省发改委、数字办、工信厅,省发改委、数字办、工信厅、商务厅,在,818,在:省发改委、数字办、工信厅:省发改委、数字办、工信厅、商务厅
省发改委、数字办、工信厅、商务厅,金融,在,818,在:省发改委、数字办、工信厅、商务厅:金融
人工智能,人工智能、卫星应用等一系列行业专项规划，加强对规划实施的监督评,在,818,在:人工智能:人工智能、卫星应用等一系列行业专项规划，加强对规划实施的监督评
一业一策,一业一策”精准扶持，做到“一行业、一规划、一政策、一批滚动推进项目,在,818,在:一业一策:一业一策”精准扶持，做到“一行业、一规划、一政策、一批滚动推进项目
福建省,数据,在,818,在:福建省:数据
数据,数据发展应用条例,在,818,在:数据:数据发展应用条例
发展专项资金,数字经济,在,"818,892",在:发展专项资金:数字经济
数字经济,数字经济创业创新，吸引闽籍数字经济,在,818,在:数字经济:数字经济创业创新，吸引闽籍数字经济
数字经济创业创新，吸引闽籍数字经济,人才,在,818,在:数字经济创业创新，吸引闽籍数字经济:人才
省教育厅,福州,在,819,在:省教育厅:福州
省教育厅,省教育厅厅,在,819,在:省教育厅:省教育厅厅
省住建厅,省住建厅厅,在,819,在:省住建厅:省住建厅厅
省教育厅,教师,在,819,在:省教育厅:教师
省教育厅政策法,审批,在,819,在:省教育厅政策法:审批
国务院,知识产权,在,820,在:国务院:知识产权
科技成果,金融,在,820,在:科技成果:金融
省发改委,省政府,在,820,在:省发改委:省政府
知识产权,三合一,在,820,在:知识产权:三合一
省法院,知识产权,在,820,在:省法院:知识产权
知识产权,知识产权案件,在,820,在:知识产权:知识产权案件
知识产权案件,福州,在,820,在:知识产权案件:福州
省法,知识产权,在,820,在:省法:知识产权
知识产权,专利权,在,820,在:知识产权:专利权
贷款,贷款保证保险,在,820,在:贷款:贷款保证保险
知识产权案件,知识产权,在,820,在:知识产权案件:知识产权
知识产权,审判,在,820,在:知识产权:审判
审判,审判实际情况,在,820,在:审判:审判实际情况
科技成果,科技成果转化相关方利益捆绑机制省国资委、科技厅8“定向研发、定向转化、定向服务,在,820,在:科技成果:科技成果转化相关方利益捆绑机制省国资委、科技厅8“定向研发、定向转化、定向服务
科技成果转化相关方利益捆绑机制省国资委、科技厅8“定向研发、定向转化、定向服务,高校,在,820,在:科技成果转化相关方利益捆绑机制省国资委、科技厅8“定向研发、定向转化、定向服务:高校
风险,银行,在,"820,838,908",在:风险:银行
省银保监局,基金,在,820,在:省银保监局:基金
基金,风险,在,820,在:基金:风险
风险,基金,在,820,在:风险:基金
福州,省银保监局,在,820,在:福州:省银保监局
省银保监局,省银保监局、工信厅,在,820,在:省银保监局:省银保监局、工信厅
省银保监局、工信厅,知识产权,在,820,在:省银保监局、工信厅:知识产权
基金,省各级政府,在,820,在:基金:省各级政府
省各级政府,基金,在,820,在:省各级政府:基金
省委,中小企业,在,820,在:省委:中小企业
福建省,信贷,在,820,在:福建省:信贷
省委,人行福州中心支行,在,820,在:省委:人行福州中心支行
福建银保监局,福建省,在,820,在:福建银保监局:福建省
省委,科技厅、财政厅、国资委20以地方立法形式建立推动改革创新,在,820,在:省委:科技厅、财政厅、国资委20以地方立法形式建立推动改革创新
知识产权,平潭综合实验区,在,824,在:知识产权:平潭综合实验区
福建省市,民营经济,在,824,在:福建省市:民营经济
习近平,民营经济,在,824,在:习近平:民营经济
民营经济,省委,在,824,在:民营经济:省委
省政府,职能整合、机制重塑、流程再造和力量重构，进一步放宽市场准入,在,824,在:省政府:职能整合、机制重塑、流程再造和力量重构，进一步放宽市场准入
审批,民营企业,在,824,在:审批:民营企业
民营企业,照后减证,在,824,在:民营企业:照后减证
照后减证,照后减证”，破解“准入不准营,在,824,在:照后减证:照后减证”，破解“准入不准营
民营企业,民营企业住所（经营场所,在,824,在:民营企业:民营企业住所（经营场所
审核,审查核准自动化、身份认证智能化和执照打印自助化,在,824,在:审核:审查核准自动化、身份认证智能化和执照打印自助化
上市,上市股份有限公司、各类企业分支机构、农民专业合作社及其分支机构也可试行简易,在,824,在:上市:上市股份有限公司、各类企业分支机构、农民专业合作社及其分支机构也可试行简易
银行,一站式,在,824,在:银行:一站式
一站式,民营企业,在,824,在:一站式:民营企业
审批权,审批,在,824,在:审批权:审批
告知承诺制,审批,在,824,在:告知承诺制:审批
审批,先发证后核,在,824,在:审批:先发证后核
实体经济,民营企业,在,824,在:实体经济:民营企业
培训,民营企业,在,824,在:培训:民营企业
