num,sentence,entity,compare,num
719,申报工程中心的依托单位必须是具有法人资格并具备科研开发、服务能力和相关条件的在闽企事业单位,(申报)工程、(依托)单位、法人资格、科研开发、(服务)能力、(相关)条件、(闽)企事业、单位,,
719,省级企业工程技术研究中心申报对象为企业,(省级)企业、对象、企业,,
719,按属地原则,(属地)原则,,
719,通过设区市科技局推荐申报,(设区市)科技局,,
719,不限名额,(不限)名额,,
719,申报条件见附件1,(申报)条件、附件,,1
719,省级工程技术研究中心申报对象为高校、科研院所,(省级)工程技术、对象、科研院所,,
719,行业主管部门负责推荐,(行业)主管部门,,
719,省直有关部门、厦门大学、福州大学、福建师范大学、福建农林大学、福建医科大学、福建中医药大学、华侨大学、集美大学等8所高校推荐申报数不超过3个,(省直有关)部门、厦门大学、福州大学、福建师范大学、福建农林大学、福建医科大学、福建中医药大学、华侨大学、集美大学、(申报)数,不超过,8所、3个
719,其他高校推荐申报不超过1个,(推荐)申报,不超过,1个
719,申报条件见附件2,(申报)条件、附件,,2
719,申报要求,(申报)要求,,
719,按其依托单位性质（非企业或企业）,(其依托单位)性质、企业,,
719,分别填报《福建省工程技术研究中心评估申请表》（见附件３）或《福建省企业工程技术研究中心评估申请表》（见附件４）,(福建省工程技术研究中心评估)申请表、附件、(福建省)企业、申请表、附件,,３、４
719,评估申请表数据采集区间（统计期）,(评估)申请表、数据、(采集)区间,,
719,除表栏有具体要求外,表栏、(有具体要求)外,,
719,均应按2015、2016两个年度具体情况进行填报,(2015、2016两个年度)具体情况,,2015、2016两个年度具体情况、
719,一式7份（佐证材料单独装订,(佐证)材料,,7份
719,只需1份）,,,1份
719,主管单位对评估申请表等有关材料进行现场核实并加盖公章,(主管)单位、(评估)申请表、(有关)材料、现场、公章,,
719,编制《省级企业工程技术研究中心申报汇总表》（见附件5）或《省级工程技术研究中心申报汇总表》（见附件6）,(省级)企业、汇总表、附件、(省级)工程技术、汇总表、附件,,5、6
719,汇总报送省技术转移中心,(省)技术转移中心,,
719,同时将《评估申请表》及《评估申报汇总表》电子版发送至shipin@fjkjt.gov.cn,(评估)申请表、(评估申报)汇总表、电子版、(shipin)@,,
719,申报截止时间：9月30日,(申报截止)时间、9月30日,,
720,各市级众创空间：,(各市级众创)空间,,
720,根据科技部印发的《专业化众创空间建设工作指引》（附件1）,科技部、空间、附件,,1
720,我局将组织开展国家专业化众创空间备案申报工作,(我)局、国家、空间,,
720,具体如下,,,
720,申报条件,(申报)条件,,
720,专业化众创空间重点由龙头骨干企业、科研院所、高校等牵头建设,空间、(龙头)骨干企业、科研院所,,
720,专业化众创空间的运营者可以是法人或其他社会组织,(创空间的)运营者、法人、(其他社会)组织,,
720,也可以是依托上述组织成立的相对独立的机构,(依托上述组织成立的相对独立的)机构、(成立的相对独立的)机构、(独立的)机构,,
720,应具备以下基本条件,(以下基本)条件,,
720,以服务科技型创新创业为宗旨,(服务)科技型、宗旨,,
720,能够紧密对接实体经济,(实体)经济,,
720,聚焦明确的产业细分领域,(明确的产业细分)领域、(产业细分)领域,,
720,具备完善的专业化研究开发和产业化条件,(完善的专业化研究开发和产业化)条件、(研究开发和产业化)条件,,
720,能够提供低成本的开放式办公空间,(低成本的开放式办公)空间、(开放式办公)空间,,
720,具有专业化的研发设计、检验检测、模型加工、中试生产等研发、生产设备设施和厂房,模型、(设备)设施、厂房,,
720,并提供符合行业特征专业领域的技术、信息、资本、供应链、市场对接等个性化、定制化服务,(行业)特征、技术、信息、资本、供应链、市场,,
720,具有开放式的互联网线上平台,(开放式的互联网线上)平台、(互联网)线上、平台,,
720,集成或整合企业、科研院所、高校等的创新资源、产业资源以及外部的创新创业等线下资源,(企业、科研院所、高校等的创新)资源、(创新)资源、(产业)资源、外部、(线下)资源,,
720,实现共享和有效利用,,,
720,具有活跃的创新和创业群体,(创新和创业)群体,,
720,特别是已有专业化的创客及创业团队积极参与,(是已有专业化的)创客、(专业化的)创客、(创业)团队,,
720,初步形成了良好的创新创业生态,(创业)生态,,
720,具有创新导师、创业导师服务能力,(创新)导师、(创业)导师、(服务)能力,,
720,由专业人士提供技术创新辅导、创业辅导、创业培训,专业人士、技术创新,,
720,具有创业投资基金或创新基金,(创业投资)基金、基金,,
720,或与天使投资、创投机构等合作设立股权投资基金,天使、(创投)机构、(股权)投资基金,,
720,提供创业领域投融资服务,(创业)领域,,
720,技术创新金融支持服务,(技术创新)金融,,
720,专业化众创空间与建设主体之间具有良性互动机制,(建设)主体、之间、(良性互动)机制,,
720,服务于建设主体转型升级和新业务开发、科技成果转化,主体、(新)业务、科技成果,,
720,"并具备完善的运营管理制度,有清晰的可持续运营机制和管理模式",(完善的运营)管理制度、(运营)管理制度、(清晰的可持续运营)机制、(运营)机制、管理模式,,
720,申报时间,(申报)时间,,
720,请各单位按照《国家专业化众创空间备案申报材料提纲》（附件2）编写申报材料,(各)单位、国家、提纲、附件、申报材料,,2
720,并于9月2日前提交电子版,(9月)2日、前提、电子版,,
720,推荐程序,程序,,
720,我局对申报材料进行内容审核,(我)局、申报材料、内容,,
720,现场考察众创空间,现场、空间,,
720,符合国家专业化众创空间基本条件的,符合国家、(空间基本)条件,,
720,在9月底前向科技部推荐上报,(9)月底、前、科技部,,9月底
720,联系人及联系方式,联系人、联系方式,,
720,联,,,
720,系,系,,
720,人：王维贤2027538、应梦云2032205,人、王,,2027538、2032205
720,电子邮箱：wwx@xmsti.gov.cn、ymy@xmsti.gov.cn,电子邮箱,,
720,附件：专业化众创空间建设工作指引,附件、空间,,
720,国家专业化众创空间备案申报材料提纲,国家、空间、(申报材料)提纲,,
720,厦门市科学技术局,(厦门市)科学技术局,,
720,2016年8月25日,2016年8月25日,,
721,基本申报条件和材料,(基本申报)条件、材料,,
721,所有申报单位必须满足以下基本申报条件,(所有申报)单位、(以下基本申报)条件,,
721,依法在福建省登记注册、具有独立法人资格的单位或在闽纳税的法人企业分支机构,(福建省)登记注册、(具有独立法人资格的)单位、(纳税的法人)企业、(法人)企业、分支机构,,
721,单位财务管理制度健全,(单位财务管理)制度,,
721,会计信用和纳税信用良好,(会计)信用、(纳税)信用,,
721,经营无重大违法违规记录,(重大违法违规)记录,,
721,能按规定向商务、统计、邮政管理等相关部门提供资料和报表,(商务、统计、邮政管理等相关)部门、(相关)部门、资料、报表,,
721,申报单位必须提供以下材料,(申报)单位、(以下)材料,,
721,申报单位的营业执照、组织机构代码证、税务登记证、法人代表身份证或护照复印件,(申报)单位、营业执照、(组织)机构、代码证、(税务)登记证、(法人代表)身份证、(护照)复印件,,
721,以及快递业务经营许可证（快递企业提供）,(快递)业务、许可证、(快递)企业,,
721,申报企业如果是在闽纳税的法人企业分支机构,(申报)企业、(纳税的法人)企业、(法人)企业、分支机构,,
721,还需提供在闽纳税证明、负责人身份证或护照复印件,证明、(负责人)身份证、(护照)复印件,,
721,以及快递业务经营许可分支机构名录（快递企业提供）,(快递)业务、名录、(快递)企业,,
721,经中介机构审计的2015年度会计报表审计报告,中介机构、(审计的2015年度会计报表审计)报告、(2015)年度、报告,,2015年度
721,申报材料的真实性声明（附件1）,(申报材料的真实性)声明、(真实性)声明、附件,,1
721,专项资金支持内容及标准,专项资金、内容、标准,,
721,快递综合服务站点建设补助,(快递综合服务)站点、补助,,
721,申报条件：,(申报)条件,,
721,申报单位整合利用机关、院校、企事业单位传达室或服务中心,(申报)单位、(机关、院校、企事业单位)传达室、(企事业)单位、传达室、(服务)中心,,
721,社区物业、超市、便利店、连锁店,(社区)物业、超市、便利店、连锁店,,
721,现有农村服务中心、农家店、农资店、供销社、客（货）运站、村邮站、邮政便民服务网点,农村、中心、(农家)店、(农资)店、供销社、货、运站、村邮站、(邮政)便民服务、网点,,
721,“万村千乡”、“美丽乡村”等平台搭载快递服务,(万)村、(美丽)乡村、平台,,万村、千乡
